age,height,hhincome,female
55,1.5748,120.0,1
55,1.5621,24.12,1
59,1.6002,22.501,1
56,1.6764,25.0,1
46,1.6256,10.584,1
60,1.7018,58.204,1
62,1.8288,58.204,0
55,1.8161,28.01,0
56,1.8288,132.0,0
52,1.5494,132.0,1
54,1.6002,15.4,1
58,1.6764,137.944,1
55,1.6002,160.024,1
51,1.7018,160.024,1
57,1.7018,327.217968,0
59,1.5494,327.217968,1
54,1.778,14.4,0
54,1.5367,50.326,1
59,1.6256,40.212,1
58,1.6256,50.0,1
59,1.6764,30.0,1
57,1.7272,25.0,1
34,1.9558,25.0,0
56,1.8796,59.1,0
56,1.8288,88.0,0
49,1.6002,88.0,1
54,1.6002,65.6,1
56,1.6637,99.8,1
61,1.8669,99.8,0
59,1.8542,65.8,0
60,1.8034,65.8,1
52,1.5748,120.024,1
60,1.7272,107.048,0
52,1.64465,107.048,1
58,1.7272,244.008,0
54,1.6256,244.008,1
60,1.8288,330.572093,0
61,1.5748,330.572093,1
56,1.7018,90.0,1
56,1.8542,90.0,0
57,1.651,181.08,1
59,1.5748,51.0,1
59,1.6383,18.5,1
54,1.8034,45.12,0
54,1.651,108.848559,1
57,1.8288,108.848559,0
56,1.8542,142.5,0
54,1.6129,142.5,1
58,1.8542,221.9,0
59,1.5748,221.9,1
60,1.8288,105.0,0
58,1.6383,105.0,1
60,1.7145,46.0,1
57,1.7526,46.0,0
55,1.8796,92.62,0
45,1.7018,50.0,1
60,1.8288,87.22,0
59,1.6002,87.22,1
57,1.7526,83.0,1
60,1.524,13.0,1
57,1.61925,39.2,1
57,1.651,27.4,1
61,1.8796,27.4,0
54,1.6256,0.8,1
56,1.7653,87.202,0
53,1.6256,87.202,1
58,1.75895,27.08,0
55,1.524,82.0,1
46,1.8796,82.0,0
58,1.6002,30.0,0
51,1.3462,30.0,1
52,1.4986,25.0,1
56,1.6764,25.0,0
57,1.6256,55.0,1
54,1.9558,113.2,0
54,1.8034,113.2,1
55,1.7526,93.2,0
56,1.6256,93.2,1
59,1.8034,8.304,0
58,1.6256,8.304,1
53,1.5748,46.0,1
57,1.8034,46.0,0
54,1.8288,43.436,0
54,1.524,43.436,1
57,1.778,158.004,0
54,1.7018,158.004,1
60,1.8034,11.82,0
56,1.524,11.82,1
57,1.6764,26.024,1
42,1.7018,26.024,0
56,1.8542,70.0,0
60,1.6764,63.0,1
60,1.8288,63.0,0
40,1.8288,65.0,0
60,1.6256,26.7,1
59,1.7272,51.0,0
55,1.7018,50.0,0
48,1.6764,50.0,1
55,1.7272,14.016,1
57,1.6764,78.21,0
59,1.8034,6.5,0
52,1.6256,27.75890522,1
55,1.7272,305.24,0
53,1.651,305.24,1
57,1.7272,22.4,0
52,,22.4,1
56,1.7526,68.904,0
65,1.5748,68.904,1
57,1.8796,18.33065536,0
58,1.6256,17.2,1
59,1.8542,10.524,0
55,1.5494,85.00008,1
55,1.6002,70.04,1
58,1.524,70.04,0
54,1.7526,172.12,0
54,1.7526,172.12,0
59,1.7018,36.8,0
56,1.6256,36.8,1
55,1.7526,40.0,0
56,1.778,96.0,0
52,1.6256,96.0,1
56,1.7018,42.2,0
58,1.6256,42.2,1
58,1.6256,55.012,1
56,1.7653,0.0,0
54,1.524,0.0,1
59,,13.308,1
55,,135.0,0
50,1.6764,135.0,1
57,1.6891,112.006,1
57,1.778,112.006,0
51,1.7145,52.79618291,1
57,1.524,25.0,0
57,1.5748,25.0,1
54,1.6256,6.3,1
55,1.8034,6.3,0
56,1.5748,19.0,1
56,1.7018,32.01,1
55,1.7272,66.012,1
57,1.7272,66.012,0
57,1.5748,0.7975519352,1
59,1.778,0.7975519352,0
59,1.7272,49.0,0
55,1.651,125.0,1
56,1.7272,125.0,0
59,1.8288,131.0,0
55,1.5748,16.1,1
58,1.5748,16.1,0
54,1.905,29.708,0
59,1.6764,15.0,0
57,1.5494,15.0,1
58,1.7018,56.002,1
52,1.9304,56.002,0
56,1.6764,93.6,0
57,1.651,93.6,1
59,1.7526,12.354,1
55,1.651,21.312,1
58,1.651,945.0,1
60,1.8288,945.0,0
59,1.8542,23.484,0
56,1.6764,30.0,1
59,1.7526,68.212,1
60,1.8034,68.212,0
56,1.524,35.112,1
56,1.651,74.42,1
53,1.651,74.42,0
56,1.8542,241.2,0
59,1.7653,241.2,1
56,1.8542,123.408,0
50,1.6256,123.408,1
54,1.5748,11.724,1
56,1.8034,25.23680389,0
63,1.6256,181.88,1
59,1.8542,181.88,0
55,1.8034,870.0,0
46,1.651,870.0,1
54,1.6256,0.756,1
58,1.8288,0.756,0
57,1.7018,195.8,0
55,1.6256,195.8,1
56,1.6002,68.0,1
57,1.8288,68.0,0
56,1.8034,110.994,0
55,1.7018,110.994,1
56,1.778,416.7679417,0
54,1.6256,416.7679417,1
55,1.8542,140.56,0
52,1.7018,140.56,1
55,1.8288,6.0,0
56,1.651,29.00144,1
56,1.9177,140.0,0
56,1.651,140.0,1
57,1.7272,502.56,0
58,1.6764,90.12,0
60,1.6256,90.12,1
60,1.8161,170.06,0
57,1.7272,85.0,1
45,1.7272,85.0,0
60,1.7526,18.133,0
59,1.8034,131.035,0
52,1.7018,131.035,1
55,1.6256,24.56544,1
58,1.6637,203.2,1
56,1.6764,203.2,0
57,1.8542,75.0,0
57,1.6383,75.0,1
58,1.6764,8.88,0
55,1.5748,46.80144,1
54,1.651,585.6,0
54,1.5748,585.6,1
55,1.6637,9.864,1
55,1.524,40.0,1
58,1.778,133.72,0
47,1.651,133.72,1
56,1.6256,72.0,1
55,1.651,72.0,0
56,1.6764,88.0,1
55,1.8161,88.0,0
55,1.6764,62.0,1
55,1.7018,65.0,0
53,1.6129,65.0,1
56,1.8288,95.0,0
56,1.6256,95.0,1
56,1.5748,19.32,1
59,1.5748,136.06,1
55,1.6002,41.972,1
58,1.8034,82.495,0
50,1.651,82.495,1
56,1.6764,9.224,1
56,1.7272,9.224,0
58,1.7018,0.75,1
59,1.7399,11.928,0
45,1.8542,8.899,1
57,1.778,201.05,0
58,1.6002,201.05,1
59,1.8542,38.4,0
56,1.5748,38.4,1
60,1.7272,44.0,0
57,1.5494,67.12,1
59,1.778,67.12,0
56,1.6764,0.0,1
58,1.8288,404.2942887,0
53,1.6764,404.2942887,1
55,1.651,83.2,1
59,1.9304,57.0,0
59,1.6256,112.2,1
58,1.778,112.2,0
57,1.8034,34.0,0
57,1.6002,34.0,1
55,1.6256,10.273,1
56,1.8288,150.4,0
43,1.5748,150.4,1
59,1.70815,30.0,1
56,1.651,7.076,0
34,,7.076,1
53,1.6764,1170.084,1
56,1.8034,1170.084,0
58,1.8034,43.0,0
57,1.8034,87.7,0
36,1.6256,87.7,1
55,1.7018,56.048,0
54,1.6256,56.048,1
58,1.6764,104.96,1
60,1.778,175.512,0
58,1.6764,175.512,1
58,1.6256,239.72,1
56,1.651,216.7,1
59,1.8288,216.7,0
59,1.6002,82.624,0
59,1.5494,82.624,1
55,1.69545,60.012,1
58,1.7272,490.06,0
53,1.6256,490.06,1
59,1.778,75.0,0
53,1.7526,75.0,1
59,1.6764,8.84,1
55,1.778,8.76,0
58,1.7907,58.384,0
55,1.6891,36.0,1
58,1.8034,74.544,0
58,1.524,43.0,1
55,1.7272,2.16,1
55,1.7907,66.0,0
54,1.6256,66.0,1
59,1.6002,30.2,1
64,1.8288,51.48,0
59,1.6764,39.6,1
57,1.6764,56.0,1
56,1.905,56.0,0
54,1.6764,143.0,0
50,1.6002,143.0,1
57,1.8796,50.0,0
46,1.6891,50.0,1
57,1.5621,90.5,1
55,1.8288,90.5,0
59,1.8288,150.0,0
54,1.8288,18.0,0
47,1.7018,16.0,1
41,1.8034,16.0,0
59,1.778,15.9,0
55,1.778,58.0,0
53,1.7018,58.0,1
59,1.8542,8.544,0
55,1.6764,66.12,1
56,1.778,66.12,0
57,1.7272,553.9,0
59,1.6383,251.236,1
53,1.778,251.236,0
55,1.8034,60.0,0
50,1.6256,25.68,1
55,1.6002,54.0,0
56,1.5494,54.0,1
58,1.7526,107.0,0
56,1.59385,107.0,1
58,1.7526,32.93974521,0
56,1.6002,32.93974521,1
60,1.6256,48.56,1
57,1.8796,185.6,0
56,1.6637,185.6,1
59,1.8288,130.1,0
58,1.6256,130.1,1
59,1.7399,146.832,1
60,1.778,146.832,0
59,1.7272,15.48,0
60,1.7272,114.2825875,0
56,1.5494,93.7,1
57,1.651,93.7,0
57,1.8288,124.017,0
51,1.524,124.017,1
58,1.8288,146.2,0
51,1.651,146.2,1
60,1.6002,86.324,1
56,1.8796,45.2,0
54,1.6764,45.2,1
58,1.7526,46.8,0
59,1.5748,25.0,1
55,1.6891,215.0,1
55,1.8796,20.0,0
58,1.7399,109.16,0
59,1.524,109.16,1
57,1.7018,1875.8,0
56,1.6256,1875.8,1
61,1.9304,108.0,0
57,1.7272,108.0,1
55,1.8034,182.5,1
55,1.8034,182.5,0
56,,0.0,0
57,,0.0,1
56,1.8288,75.0,0
60,1.7272,170.12,0
51,1.6256,170.12,1
57,1.54305,109.808,1
57,1.6764,50.216,0
54,1.6764,191.2,1
56,1.6764,103.324,1
59,1.3716,0.0,1
55,1.7018,31.396,0
56,1.8034,32.20276,0
52,1.6256,43.2,1
55,1.7272,43.2,0
63,1.7399,222.8,0
56,1.524,0.0,1
58,1.7399,8.892,0
53,1.6002,8.892,1
56,1.7018,17.03815337,0
49,1.651,17.03815337,1
59,1.5748,13.2,1
58,1.6002,34.0,0
55,1.7018,245.3,0
42,1.6256,245.3,1
54,1.6256,12.48,1
55,1.8288,12.48,0
54,1.6002,28.0,1
56,1.8288,99.0,0
47,1.651,99.0,1
59,1.6002,64.0,1
74,1.8288,6.36,0
56,1.6764,30.4,0
54,1.60655,40.0,1
59,1.778,40.0,0
59,1.5748,56.6,1
65,1.77165,56.6,0
57,1.778,10.0,0
60,1.6383,55.36,1
57,1.5748,10.524,1
55,1.8796,13.2,0
48,1.5367,25.0,1
56,1.6764,119.475,1
55,1.8034,119.475,0
58,1.8288,201.545,0
59,1.6256,201.545,1
55,1.5748,110.5,1
58,1.6002,110.5,1
59,1.6256,35.652,1
57,1.7018,0.0,1
55,1.7526,109.0,1
55,1.778,109.0,0
56,1.6256,54.0,1
56,1.7272,54.0,0
55,1.651,48.0,0
51,1.5875,23.0,1
58,1.5494,0.0,1
58,1.7526,109.564,0
56,1.524,109.564,1
60,1.7272,17.0,0
58,1.6256,17.0,1
59,1.8034,87.7,0
50,1.7018,87.7,1
55,1.6002,64.31,1
56,1.778,64.31,0
54,1.7526,101.0,0
51,1.524,101.0,1
55,1.7272,0.0,0
58,1.524,0.0,1
55,1.8288,1.696581659,0
55,1.6002,30.722,1
56,1.7526,30.722,0
58,1.7272,135.368,1
56,1.9558,135.368,0
60,1.5748,14.976,1
56,1.5494,32.0,1
59,1.7526,34.0,0
40,1.524,110.0,1
55,1.651,121.0,0
54,1.6256,121.0,1
58,1.6129,20.0,1
57,1.5748,55.012,1
52,1.7526,55.012,0
54,1.6764,125.2,0
56,1.651,23.0,1
53,1.8288,68.12,0
55,1.5748,40.0,1
58,1.6256,46.108,1
70,1.6764,46.108,0
55,1.651,35.0,1
58,1.5748,95.6,1
46,1.7272,95.6,0
53,1.6256,100.0,1
59,1.7526,100.0,0
56,1.6764,9.0,1
54,1.8288,285.202,0
59,1.8034,216.1911898,0
54,1.6256,216.1911898,1
62,1.7272,77.5,0
60,1.7018,77.5,1
52,1.6764,18.228,1
55,1.8542,18.228,0
59,1.5748,0.0,1
55,1.6002,18.46,1
52,1.6764,18.46,0
58,1.3462,0.0,1
57,1.8796,179.76,0
52,1.651,298.5,1
55,1.7272,110.0,0
59,1.905,2.6,0
45,1.5748,2.6,1
58,1.651,11.448,0
55,1.7145,208.5,1
58,1.8288,208.5,0
55,1.6256,215.2224724,1
59,1.6764,107.0,1
52,1.7272,107.0,0
59,1.7526,23.248,0
56,1.6764,23.248,1
59,1.8288,202.12,0
59,1.651,15.6,0
78,1.7526,15.6,1
56,1.6764,13.52,1
56,1.8796,13.52,0
55,1.651,41.06,1
58,1.7272,105.0,1
57,1.8288,105.0,0
58,1.5748,113.04,1
59,1.778,113.04,0
58,1.651,18.276,1
57,1.651,37.3,1
54,1.7526,62.296,1
54,1.7526,62.296,0
59,1.8034,24.0,1
57,1.905,0.4,0
57,1.7272,141.3619086,0
54,1.7272,64.812,0
55,1.7526,12.0,0
55,1.7526,75.5,0
51,1.6764,75.5,1
57,1.5748,169.6918738,1
55,1.8796,169.6918738,0
59,1.7272,282.105,0
55,1.6764,282.105,1
54,1.5621,230.995,1
57,1.7272,230.995,0
59,1.8161,534.4209305,0
48,1.6764,534.4209305,1
59,1.6002,100.0,1
62,1.7526,100.0,0
55,1.7018,28.0,1
58,1.8796,219.9595349,0
52,1.6256,219.9595349,1
57,1.524,36.102,0
37,1.9304,34.47,1
60,1.778,34.47,0
56,1.778,34.002,0
52,1.5748,34.002,1
57,1.8034,20.0,0
57,1.6002,56.04,1
57,1.8288,53.6,0
47,1.5494,53.6,1
58,1.7272,14.8,0
58,1.6256,0.0,1
54,1.7018,195.052,1
54,1.8288,195.052,0
59,1.8034,112.912,0
58,1.7018,112.912,1
57,1.6256,309.572,0
49,1.6256,309.572,1
60,1.8034,275.0,0
59,1.8288,179.0,0
46,1.7018,179.0,1
53,1.5748,64.4,1
56,1.6256,15.979,1
57,1.651,10.0,1
52,,33.0,1
57,1.6764,33.0,0
60,1.8034,111.0,0
58,1.5748,66.012,1
54,1.51765,88.175,1
50,1.8542,88.175,0
58,1.6764,58.0,1
60,1.8288,58.0,0
56,1.7018,40.0,1
55,1.651,40.0,1
46,1.8542,5.122,0
55,1.6764,16.0,1
55,1.7272,25.3,1
58,1.5494,12.0,1
53,1.5494,166.165388,1
55,1.8034,60.44,0
55,1.6764,80.92270953,0
50,1.5748,80.92270953,1
59,1.7018,10.608,1
58,1.778,11.0,0
57,1.6002,11.106,1
51,1.8034,11.106,0
54,1.651,234.396,1
56,1.6764,234.396,0
58,1.8288,134.8,0
60,1.651,134.8,1
72,1.7526,13.71485595,0
59,1.5494,24.0,1
57,1.7018,137.127,1
51,1.8034,137.127,0
58,1.5748,179.58,1
62,1.7272,179.58,0
60,1.778,270.0,0
53,1.6256,270.0,1
54,1.8796,15.12,0
59,1.7272,46.08,0
54,1.8034,83.06,0
55,1.8034,102.0,0
55,1.7272,102.0,1
60,1.6383,25.0,1
59,1.6764,50.792,1
56,1.6002,49.0,1
53,1.6002,112.012,1
55,1.7272,112.012,0
55,1.778,130.808,1
60,1.6002,8.436,1
57,1.6002,15.95358654,1
55,1.8288,36.8,0
47,1.651,36.8,1
59,1.6764,36.56713937,1
56,1.8034,1.5,0
55,1.6002,1.5,1
59,1.7399,71.0,0
57,1.6129,71.0,1
59,1.8288,651.096,0
57,1.7272,651.096,1
60,1.6256,19.0,1
59,1.5748,127.004,1
58,1.6256,59.1,1
58,1.6256,56.656,1
53,1.8288,43.22,0
62,1.63195,43.22,1
54,1.6256,53.55604374,1
54,1.7526,107.0,0
56,1.6129,107.0,1
59,1.8288,103.0,0
47,1.6256,103.0,1
55,1.778,6.768,0
58,1.778,221.812,1
59,1.8542,221.812,0
55,1.5748,41.128,1
57,1.7018,115.00612,0
57,1.5748,115.00612,1
59,1.7272,440.0,0
56,1.524,440.0,1
59,1.5621,126.0,1
56,1.8034,1648.0,0
53,1.7272,1648.0,1
56,1.8796,312.036,0
59,1.6002,312.036,1
59,1.5875,142.3457709,1
49,1.8288,142.3457709,0
56,1.651,118.013,1
57,1.7272,118.013,0
55,1.7526,104.0006,1
57,1.778,104.0006,0
56,1.778,35.088,0
57,1.7018,90.5,1
60,1.6764,90.5,0
58,1.5494,21.048,1
56,1.8288,130.24,0
53,1.5748,130.24,1
56,1.6764,68.048,0
55,1.651,68.048,1
59,1.651,100.0,1
57,1.8542,98.5,0
50,1.7526,98.5,1
55,1.7526,90.656,1
44,1.651,90.656,0
58,1.7018,128.24,0
56,1.6256,128.24,1
58,1.6002,13.824,1
57,1.6764,97.5006,1
58,1.8288,97.5006,0
55,1.6256,95.0,1
54,,22.0,1
33,1.7526,22.0,0
55,1.6002,21.5,1
59,1.5748,170.012,1
57,1.79705,170.012,0
55,1.651,13.32,0
44,1.6256,13.32,1
57,1.7018,53.0,0
50,1.651,53.0,1
54,1.6764,10.43656,1
52,1.6256,4.423,1
57,1.6383,8.43,1
56,1.8542,87.044,0
56,1.651,87.044,1
56,1.8542,106.986,0
51,1.6129,106.986,1
55,1.6256,18.588,1
43,1.4986,15.008,1
56,1.7272,110.0,0
53,1.6256,110.0,1
57,1.6256,268.0,1
57,1.7018,268.0,0
47,1.651,134.0,1
58,1.778,134.0,0
58,1.6002,51.0,1
54,1.6256,135.0,1
49,1.7272,135.0,0
56,1.651,60.0,1
56,1.7272,25.12,0
48,1.5748,25.12,1
57,1.7018,7.68,0
55,1.651,10.253,1
57,1.7526,193.0,0
56,1.6764,193.0,1
58,1.5494,5.604,1
56,1.7018,59.519,0
52,1.6002,59.519,1
58,1.5748,58.548,1
55,1.6002,79.0,1
58,1.5494,5.04,1
57,1.6002,152.0,1
59,1.905,152.0,0
60,1.7526,73.5,0
58,1.6764,14.0,1
59,1.7272,62.76,0
60,1.524,62.76,1
56,1.651,166.284,0
53,1.5494,60.48,1
57,1.7018,60.48,0
58,1.6256,61.0,1
60,1.7526,61.0,0
54,1.6256,105.427,1
54,1.7018,12.19650548,1
54,1.6256,27.8,1
55,1.5748,125.08,1
54,1.7526,125.08,0
57,1.7272,90.0,0
56,1.7526,90.0,1
59,1.7018,9.756,1
59,1.8288,14.4,0
56,1.8034,94.888,0
60,1.6002,94.888,1
54,1.8796,108.2,0
54,1.6002,108.2,1
56,1.8288,215.0,0
58,1.7272,215.0,1
55,1.6764,46.62,0
55,1.905,159.748,0
49,1.778,159.748,1
55,1.7526,263.817,0
51,1.651,263.817,1
57,1.8288,350.0,0
54,1.6891,350.0,1
60,1.7272,112.108,0
58,1.6764,112.108,1
58,1.7018,23.416,1
54,1.651,72.436,1
54,1.778,72.436,0
56,1.8542,32.0,0
55,1.7272,39.872,0
48,1.5748,39.872,1
57,1.8034,146.52,0
53,1.7145,146.52,1
58,1.6764,2.088175308,0
50,1.651,2.088175308,1
56,1.6002,107.24,1
58,1.8796,107.24,0
59,1.7526,8.172,0
56,1.524,8.172,1
55,1.6256,12.708,1
59,1.778,695.8051643,0
58,1.651,695.8051643,1
58,1.8034,96.976,0
57,1.7272,96.976,1
57,1.6764,15.15674305,0
58,1.5494,62.0,1
57,1.778,62.0,0
57,1.6764,94.04,0
50,1.524,94.04,1
59,1.8034,55.0,0
58,1.6764,55.0,1
60,1.778,9.198,0
59,1.7018,101.652,1
60,1.778,11204.57206,0
59,1.6002,132.0,1
59,1.7272,132.0,0
55,1.8034,57.0,0
51,1.8034,57.0,1
55,1.778,36.94832,0
57,1.6002,36.94832,1
58,1.7272,48.612,1
55,1.6256,49.03,1
57,1.778,49.03,0
58,1.7018,10.539,1
59,1.6129,281.4801849,1
56,1.778,1046.84,0
53,1.6002,1046.84,1
56,1.651,57.912,1
57,1.778,57.912,0
55,1.778,14.98,1
58,1.778,24.4,0
60,1.6256,24.4,1
57,1.5748,203.2,1
58,1.6764,15.278,1
55,1.7018,43.508,1
59,1.8034,43.508,0
53,1.905,180.512,0
55,1.8034,180.512,1
58,1.5748,36.3,1
68,1.778,69.70036,0
59,1.8161,20.6,0
59,1.7272,20.6,1
56,1.778,621.24,0
51,1.651,621.24,1
58,1.905,35.477,0
55,1.651,11.008,1
56,1.6002,22.8012,1
55,1.5748,43.50206982,1
52,1.8034,43.50206982,0
59,1.7018,86.98,1
55,1.6764,9.552,1
60,1.8288,101.0,0
34,1.778,101.0,1
57,1.7272,50.002,0
53,1.651,28.8,1
59,1.8542,28.8,0
58,1.7272,112.424,1
59,1.7526,112.424,0
60,1.8034,15.12,0
59,1.8288,466.276,0
51,1.6002,466.276,1
58,1.7272,410.012,0
54,1.651,410.012,1
59,1.905,59.9,0
52,1.7018,207.24,1
58,1.8288,207.24,0
59,1.778,160.003,0
59,1.651,160.003,1
59,1.7145,54.76,1
59,1.778,41.0,0
57,1.6256,88.0,1
57,1.7272,88.0,0
60,1.7018,165.4099764,0
64,1.524,165.4099764,1
54,1.5748,65.45,1
55,1.8542,65.45,0
59,1.7145,357.238902,1
51,1.8288,357.238902,0
57,1.6256,164.344,1
58,1.9558,15.3,0
56,1.7399,60.12,1
45,1.5494,148.5255765,1
60,1.5621,9.124,1
57,1.7526,125.0,0
55,1.6764,125.0,1
54,1.6256,4.5,0
38,1.5494,4.5,1
54,1.651,85.0,0
55,1.778,55.0,0
50,1.651,55.0,1
56,1.7272,122.18,0
58,1.7018,98.024,1
49,1.778,98.024,0
54,1.6256,70.352,1
59,1.905,70.352,0
53,1.651,194.0,1
55,1.8542,194.0,0
56,1.6256,27.9,1
53,1.524,51.0,1
56,1.7018,51.0,0
57,1.7526,22.1,0
42,1.5748,22.1,1
55,1.6002,14.796,1
55,1.7272,26.0,0
59,1.5748,1.2,1
56,1.6256,68.0,1
60,1.7526,68.0,0
60,1.6256,15.0,0
40,,15.0,1
56,1.6256,0.0,1
63,1.8542,0.0,0
59,1.651,2218.2,0
56,1.6002,2218.2,1
58,1.6764,7.364,1
58,1.7272,407.018,0
59,1.6256,407.018,1
59,1.5621,6.2,1
58,1.4732,24.0,1
54,1.6256,176.4,1
56,1.7272,176.4,0
56,1.8288,36.0,0
58,1.7272,114.961,0
57,1.651,114.961,1
58,1.8034,12.0,0
57,1.5494,12.0,1
55,1.524,25.0,1
56,1.8796,9.6,0
55,1.6002,9.6,1
56,1.5875,26.0,1
56,1.7018,13.128,0
48,1.651,13.128,1
59,1.5494,55.5,1
57,1.6002,10.0,0
51,,10.0,1
58,1.8034,22.1,0
55,1.7272,61.0,1
58,1.8415,65.0,0
47,1.651,65.0,1
55,1.8034,112.032,0
53,1.7018,112.032,1
59,1.8796,14.58,0
55,1.5494,211.4,1
56,1.8542,211.4,0
55,1.7907,55.006,1
56,1.651,340.56,1
56,1.77165,340.56,0
57,1.778,10.56,0
56,1.7018,48.2,0
58,1.7018,48.2,1
58,1.8288,1.386,0
56,1.7272,31.388,1
55,1.7526,36.0,0
43,1.651,125.0,1
52,1.9304,125.0,0
57,1.5748,20.12,1
55,1.6764,27.0,1
57,1.8034,81.0,0
58,1.7018,81.0,1
60,1.8542,379.7,0
55,1.5748,0.0,1
59,,0.0,0
59,1.778,97.70024,0
58,1.6891,54.034,1
56,1.8796,19.94,0
59,1.6764,1.0,1
56,1.778,60.0,0
39,1.6256,60.0,1
59,1.7018,18.0,1
58,1.6002,4.056,1
55,1.5494,20.6,1
56,1.8288,120.5,0
51,1.5748,120.5,1
59,1.8288,119.6,0
44,1.6764,119.6,1
59,1.524,18.384,1
60,1.6764,15.512,0
64,1.5748,15.0,1
60,1.7272,4.98,1
55,1.8034,63.89660175,0
53,1.524,63.89660175,1
57,1.8034,211.012,0
50,1.6764,211.012,1
55,1.8034,45.0,0
66,1.8542,40.926,0
74,1.6002,40.926,1
58,1.7272,15.6,0
51,1.5494,15.6,1
57,1.8034,34.08929965,0
58,1.6129,28.0,1
55,1.6764,28.0,0
58,1.5621,1.5,1
58,1.7272,106.2,0
55,1.8796,291.0,0
55,1.7526,100.95,0
47,1.7018,100.95,1
54,1.6002,4.512,1
50,1.6764,52.0,1
62,1.8796,3.0,0
62,1.6637,115.76,0
58,1.5748,80.024,0
55,1.5748,80.024,1
58,1.8034,35.2,0
60,1.7018,230.08,1
56,1.778,230.08,0
60,1.5494,11.96339559,1
59,1.8796,83.744,0
47,1.6383,83.744,1
59,1.6764,17.65,0
50,1.3462,17.65,1
56,1.7018,117.0,0
45,1.6764,117.0,1
57,1.905,57.62,0
42,1.6256,2.736,1
57,1.5748,24.02,1
54,1.651,0.0,0
51,,0.0,1
60,1.7653,30.01,1
57,1.651,24.5,1
54,1.6129,1.728,1
57,1.6256,50.0,1
56,1.7526,128.75,1
58,1.7526,45.15253703,1
60,1.905,45.111,0
60,1.5621,45.111,1
54,1.7272,78.24,0
57,1.6256,78.24,1
53,1.6002,0.0,0
51,1.6002,0.0,1
57,1.778,288.0,0
51,1.5748,288.0,1
63,1.4986,35.0,1
58,1.6637,17.232,0
65,1.6002,10.836,1
60,1.4986,23.0,1
40,1.6002,23.0,0
65,1.6002,10.376,1
62,1.778,10.376,0
62,1.4986,33.066,1
55,1.651,31.0,1
57,1.6764,141.0,0
52,1.6002,141.0,1
56,1.905,48.0,0
58,1.6256,71.0,1
57,1.6764,71.0,0
56,1.778,22.056,0
60,1.6764,10.38,0
57,1.6002,83.35847651,0
50,1.524,83.35847651,1
60,2.0066,110.0,0
47,1.7018,110.0,1
74,1.8034,58.59172273,0
60,1.6002,5.0,1
59,1.7272,5.0,0
64,1.7272,19.872,0
63,1.7272,2.032,1
62,1.91135,65.0,0
56,1.5494,22.6,1
37,1.7272,22.6,0
58,1.6764,17.3,0
56,1.7526,8.7,0
56,1.7907,2.268,0
62,1.7272,88.32,1
62,1.7526,88.32,0
60,1.905,9.6,0
77,1.6002,9.6,1
57,1.7907,70.94535882,0
52,1.6256,70.94535882,1
58,1.6764,15.0,1
60,1.8796,96.0,0
48,1.6764,96.0,1
56,1.6764,23.0,1
55,1.7018,270.66,1
59,1.5748,33.8,1
71,1.6637,33.8,0
45,1.8796,192.0,0
56,1.6764,8.928,0
66,1.7018,70.896,0
33,1.6764,70.896,1
51,1.6256,84.5,1
57,1.7018,0.05,0
57,1.524,0.05,1
53,1.6256,12.504,1
55,1.7272,183.578266,0
56,1.778,20.02,1
57,1.7526,24.85009265,0
57,1.6002,24.85009265,1
60,1.524,52.268,1
62,1.6764,52.268,0
55,1.6256,6.5,1
58,1.7272,55.0,0
57,1.6764,55.0,1
66,1.7526,89.52,0
66,1.6764,89.52,1
64,1.5748,70.4,1
85,1.8542,70.4,0
55,1.651,22.92,0
60,1.5748,22.92,1
57,1.5748,18.0,1
58,1.7018,35.246,0
57,1.8288,18.0,0
58,1.5748,34.0,1
60,1.778,34.0,0
60,1.7272,50.0,0
55,,50.0,1
64,1.7018,16.093,1
54,1.83515,190.0,0
47,1.7272,190.0,1
60,1.7526,73.0,0
58,1.4986,73.0,1
59,1.651,26.5,0
56,1.524,26.5,1
57,1.6256,26.256,1
54,1.905,48.5,0
51,1.6002,48.5,1
61,1.6256,9.145,1
59,1.651,13.428,0
65,1.6256,19.03084053,1
67,1.6891,18.072,0
59,1.6764,328.0772047,1
56,1.7018,0.0,0
55,1.7272,10.62878218,0
55,1.5748,176.866,1
54,1.6891,176.866,0
56,1.651,129.3,1
55,1.8288,129.3,0
56,1.6764,190.045,1
52,1.7272,190.045,0
69,1.7272,17.856,0
55,1.9304,90.00072,0
57,1.6002,110.0,1
59,1.6256,26.012,1
68,,26.0,1
58,,26.0,0
55,1.6764,58.0,1
48,1.6256,4.351035345,0
58,1.6764,0.0,0
49,1.5494,0.0,1
61,1.5748,8.76,1
57,1.7018,18.0,0
52,1.524,77.796,1
54,1.7526,25.62237556,0
57,1.6764,9.6,1
71,1.5367,9.6,0
65,1.4732,44.908,1
66,1.8288,44.908,0
57,1.8542,58.416,0
66,1.7526,58.416,1
55,1.4986,49.8,1
61,1.6256,49.8,0
56,1.651,33.1,1
56,1.6256,0.2,0
59,1.7526,40.2,1
65,1.8034,11.16,0
56,1.778,105.612,0
49,1.6764,105.612,1
56,1.6764,16.2,1
56,1.6764,19.2,0
56,1.7018,14.0,1
59,1.7653,19.44,0
55,1.5748,19.768,1
56,1.6256,264.16,1
59,1.8288,264.16,0
58,1.5494,0.12,1
59,1.6256,4.13,1
64,1.5748,49.12426828,1
58,1.524,40.0,1
